CELL_TYPE,ARC_TYPE,DELAY_DIFF(ps),DIFF_PERC(%),DELAY(ps),IDEAL_DELAY(ps),INPUT_SLEW(ps),LOAD_CAP(fF),WAVEFORM_TYPE
min_inverter,input_fall_output_rise,-9.1,-6.3,62.7,69,244.7,3.8,single_point_vss_bounce_max
min_inverter,input_fall_output_rise,0,0,21.4,21.4,47.9,0.5,wfm_narrow_vss
min_inverter,input_fall_output_rise,8.6,3.1,39.3,36.2,47.9,3.8,wfm_narrow_vdd
min_inverter,input_fall_output_rise,-14,-5.5,33.9,39.4,244.7,0.5,single_point_vss_bounce_min
min_inverter,input_fall_output_rise,9.3,1.1,12.9,11.8,9.4,0.5,single_point_vdd_drop_max
min_inverter,input_fall_output_rise,9.2,1.9,22.6,20.7,9.4,3.8,single_point_vdd_drop_max
min_inverter,input_fall_output_rise,7.7,1.6,22.3,20.7,9.4,3.8,single_point_average_vdd
min_inverter,input_fall_output_rise,3.7,5.1,144,138.9,244.7,15.2,wfm_min_compression
min_inverter,input_fall_output_rise,-0.8,-0.1,11.7,11.8,9.4,0.5,wfm_max_energy_vss
min_inverter,input_fall_output_rise,4.8,1,21.7,20.7,9.4,3.8,single_point_vdd_drop_min
min_inverter,input_fall_output_rise,12.6,2.7,24.1,21.4,47.9,0.5,wfm_narrow_vdd
min_inverter,input_fall_output_rise,-1.2,-0.9,73.8,74.7,47.9,15.2,wfm_wide_vss
min_inverter,input_fall_output_rise,-3.4,-0.4,11.4,11.8,9.4,0.5,single_point_vss_bounce_min
min_inverter,input_fall_output_rise,-0.8,-0.1,11.7,11.8,9.4,0.5,wfm_wide_vss
min_inverter,input_fall_output_rise,-0.3,-0.1,36.1,36.2,47.9,3.8,wfm_narrow_vss
min_inverter,input_fall_output_rise,12.1,2.6,24,21.4,47.9,0.5,wfm_wide_vdd
min_inverter,input_fall_output_rise,10.5,3.8,40,36.2,47.9,3.8,single_point_average_vdd
min_inverter,input_fall_output_rise,-4,-3,71.7,74.7,47.9,15.2,single_point_vss_bounce_max
min_inverter,input_fall_output_rise,-1.2,-0.9,73.8,74.7,47.9,15.2,wfm_narrow_vss
min_inverter,input_fall_output_rise,7.6,0.9,12.7,11.8,9.4,0.5,wfm_max_energy_vdd
min_inverter,input_fall_output_rise,-1,-0.4,39,39.4,244.7,0.5,wfm_max_energy_vss
min_inverter,input_fall_output_rise,18.5,7.3,46.7,39.4,244.7,0.5,wfm_narrow_vdd
min_inverter,input_fall_output_rise,9.4,7,81.7,74.7,47.9,15.2,single_point_vdd_drop_max
min_inverter,input_fall_output_rise,17.8,7,46.4,39.4,244.7,0.5,single_point_vdd_drop_min
min_inverter,input_fall_output_rise,-0.3,-0.2,68.8,69,244.7,3.8,wfm_wide_vss
min_inverter,input_fall_output_rise,18.3,7.2,46.6,39.4,244.7,0.5,wfm_wide_vdd
min_inverter,input_fall_output_rise,-0.8,-0.3,39.1,39.4,244.7,0.5,wfm_narrow_vss
min_inverter,input_fall_output_rise,-3.9,-1.4,34.8,36.2,47.9,3.8,single_point_average_vss
min_inverter,input_fall_output_rise,-0.2,-0.3,138.6,138.9,244.7,15.2,wfm_narrow_vss
min_inverter,input_fall_output_rise,27.2,10.7,50.1,39.4,244.7,0.5,single_point_average_vdd
min_inverter,input_fall_output_rise,8.3,5.7,74.7,69,244.7,3.8,wfm_max_energy_vdd
min_inverter,input_fall_output_rise,4.7,2.4,53,50.6,9.4,15.2,wfm_max_energy_vdd
min_inverter,input_fall_output_rise,-0.3,-0.4,138.5,138.9,244.7,15.2,wfm_max_energy_vss
min_inverter,input_fall_output_rise,-5.6,-1.2,20.2,21.4,47.9,0.5,single_point_average_vss
min_inverter,input_fall_output_rise,3.4,4.7,143.6,138.9,244.7,15.2,wfm_max_energy_vdd
min_inverter,input_fall_output_rise,12.2,8.4,77.4,69,244.7,3.8,single_point_vdd_drop_min
min_inverter,input_fall_output_rise,1.6,0.8,51.4,50.6,9.4,15.2,wfm_min_compression
min_inverter,input_fall_output_rise,7.5,2.7,38.9,36.2,47.9,3.8,wfm_min_compression
min_inverter,input_fall_output_rise,8.5,1,12.8,11.8,9.4,0.5,wfm_narrow_vdd
min_inverter,input_fall_output_rise,8.2,6.1,80.8,74.7,47.9,15.2,single_point_average_vdd
min_inverter,input_fall_output_rise,4.3,6,144.9,138.9,244.7,15.2,wfm_wide_vdd
min_inverter,input_fall_output_rise,-3.4,-1.7,48.9,50.6,9.4,15.2,wfm_wide_vss
min_inverter,input_fall_output_rise,-0.2,-0.3,138.6,138.9,244.7,15.2,wfm_wide_vss
min_inverter,input_fall_output_rise,5.5,2.8,53.4,50.6,9.4,15.2,wfm_narrow_vdd
min_inverter,input_fall_output_rise,-0.3,-0.1,36.1,36.2,47.9,3.8,wfm_max_energy_vss
min_inverter,input_fall_output_rise,6.8,1.4,22.1,20.7,9.4,3.8,wfm_wide_vdd
min_inverter,input_fall_output_rise,8.9,1.9,23.3,21.4,47.9,0.5,single_point_vdd_drop_min
min_inverter,input_fall_output_rise,8,2.9,39.1,36.2,47.9,3.8,wfm_wide_vdd
min_inverter,input_fall_output_rise,8.9,4.5,55.1,50.6,9.4,15.2,single_point_vdd_drop_max
min_inverter,input_fall_output_rise,12.2,4.4,40.6,36.2,47.9,3.8,single_point_vdd_drop_max
min_inverter,input_fall_output_rise,-0.3,-0.1,36.1,36.2,47.9,3.8,wfm_wide_vss
min_inverter,input_fall_output_rise,-0.8,-0.1,11.7,11.8,9.4,0.5,wfm_narrow_vss
min_inverter,input_fall_output_rise,10.2,4,43.4,39.4,244.7,0.5,wfm_min_compression
min_inverter,input_fall_output_rise,9.9,6.8,75.8,69,244.7,3.8,wfm_wide_vdd
min_inverter,input_fall_output_rise,-3.4,-1.7,48.9,50.6,9.4,15.2,wfm_narrow_vss
min_inverter,input_fall_output_rise,7.1,4.9,73.9,69,244.7,3.8,wfm_min_compression
min_inverter,input_fall_output_rise,5.1,0.6,12.4,11.8,9.4,0.5,single_point_vdd_drop_min
min_inverter,input_fall_output_rise,4,5.6,144.5,138.9,244.7,15.2,wfm_narrow_vdd
min_inverter,input_fall_output_rise,5.2,3.9,78.6,74.7,47.9,15.2,single_point_vdd_drop_min
min_inverter,input_fall_output_rise,-3.9,-0.8,19.9,20.7,9.4,3.8,single_point_average_vss
min_inverter,input_fall_output_rise,21.4,14.8,83.8,69,244.7,3.8,single_point_vdd_drop_max
min_inverter,input_fall_output_rise,-4.1,-1.5,34.7,36.2,47.9,3.8,single_point_vss_bounce_max
min_inverter,input_fall_output_rise,7.2,1.5,22.2,20.7,9.4,3.8,wfm_narrow_vdd
min_inverter,input_fall_output_rise,6.8,1.4,22.1,20.7,9.4,3.8,wfm_max_energy_vdd
min_inverter,input_fall_output_rise,-4.7,-1,20.4,21.4,47.9,0.5,single_point_vss_bounce_min
min_inverter,input_fall_output_rise,-3.4,-0.7,20,20.7,9.4,3.8,single_point_vss_bounce_min
min_inverter,input_fall_output_rise,3.9,2.9,77.6,74.7,47.9,15.2,wfm_max_energy_vdd
min_inverter,input_fall_output_rise,-3.9,-5.4,133.5,138.9,244.7,15.2,single_point_vss_bounce_min
min_inverter,input_fall_output_rise,18.6,12.8,81.8,69,244.7,3.8,single_point_average_vdd
min_inverter,input_fall_output_rise,16,6.3,45.7,39.4,244.7,0.5,wfm_max_energy_vdd
min_inverter,input_fall_output_rise,0,0,21.4,21.4,47.9,0.5,wfm_wide_vss
min_inverter,input_fall_output_rise,-3.7,-2.8,71.9,74.7,47.9,15.2,single_point_average_vss
min_inverter,input_fall_output_rise,7.6,0.9,12.7,11.8,9.4,0.5,wfm_wide_vdd
min_inverter,input_fall_output_rise,-3.4,-0.4,11.4,11.8,9.4,0.5,single_point_vss_bounce_max
min_inverter,input_fall_output_rise,31.2,12.3,51.7,39.4,244.7,0.5,single_point_vdd_drop_max
min_inverter,input_fall_output_rise,-0.8,-0.3,39.1,39.4,244.7,0.5,wfm_wide_vss
min_inverter,input_fall_output_rise,-1.9,-0.4,20.3,20.7,9.4,3.8,wfm_wide_vss
min_inverter,input_fall_output_rise,-0.3,-0.2,68.8,69,244.7,3.8,wfm_narrow_vss
min_inverter,input_fall_output_rise,9.7,6.7,75.7,69,244.7,3.8,wfm_narrow_vdd
min_inverter,input_fall_output_rise,-16,-6.3,33.1,39.4,244.7,0.5,single_point_average_vss
min_inverter,input_rise_output_fall,-4,-6,145.1,151.1,244.7,15.2,single_point_average_vdd
min_inverter,input_rise_output_fall,4.5,2.3,53.7,51.4,9.4,15.2,wfm_max_energy_vss
min_inverter,input_rise_output_fall,9.8,2.2,24.7,22.5,47.9,0.5,wfm_min_compression
min_inverter,input_rise_output_fall,17.2,13.1,89.1,76,244.7,3.8,single_point_average_vss
min_inverter,input_rise_output_fall,-4.5,-6.8,144.3,151.1,244.7,15.2,single_point_vdd_drop_max
min_inverter,input_rise_output_fall,3.5,2.7,80.5,77.8,47.9,15.2,wfm_max_energy_vss
min_inverter,input_rise_output_fall,-1.5,-1.2,76.6,77.8,47.9,15.2,wfm_narrow_vdd
min_inverter,input_rise_output_fall,-1.4,-1.1,76.7,77.8,47.9,15.2,wfm_wide_vdd
min_inverter,input_rise_output_fall,14.7,3.3,25.8,22.5,47.9,0.5,single_point_vss_bounce_max
min_inverter,input_rise_output_fall,8.8,3.3,41,37.7,47.9,3.8,single_point_vss_bounce_min
min_inverter,input_rise_output_fall,8,4.1,55.5,51.4,9.4,15.2,single_point_average_vss
min_inverter,input_rise_output_fall,0,0,22.5,22.5,47.9,0.5,wfm_max_energy_vdd
min_inverter,input_rise_output_fall,10.2,2.3,24.8,22.5,47.9,0.5,wfm_max_energy_vss
min_inverter,input_rise_output_fall,2.8,2.2,80,77.8,47.9,15.2,wfm_min_compression
min_inverter,input_rise_output_fall,26.1,11.8,57,45.2,244.7,0.5,single_point_vss_bounce_max
min_inverter,input_rise_output_fall,5.7,1.2,22.2,21,9.4,3.8,wfm_max_energy_vss
min_inverter,input_rise_output_fall,12.8,19.3,170.4,151.1,244.7,15.2,single_point_vss_bounce_max
min_inverter,input_rise_output_fall,6.8,3.5,54.9,51.4,9.4,15.2,single_point_vss_bounce_min
min_inverter,input_rise_output_fall,6.9,5.4,83.2,77.8,47.9,15.2,single_point_vss_bounce_min
min_inverter,input_rise_output_fall,-4.7,-2.4,49,51.4,9.4,15.2,single_point_average_vdd
min_inverter,input_rise_output_fall,-3.9,-2,49.4,51.4,9.4,15.2,wfm_wide_vdd
min_inverter,input_rise_output_fall,8.1,1.7,22.7,21,9.4,3.8,single_point_vss_bounce_max
min_inverter,input_rise_output_fall,8.3,1,13,12,9.4,0.5,single_point_average_vss
min_inverter,input_rise_output_fall,8.6,4.4,55.8,51.4,9.4,15.2,single_point_vss_bounce_max
min_inverter,input_rise_output_fall,6.7,0.8,12.8,12,9.4,0.5,wfm_min_compression
min_inverter,input_rise_output_fall,5.7,1.2,22.2,21,9.4,3.8,wfm_narrow_vss
min_inverter,input_rise_output_fall,-3.1,-1.6,49.8,51.4,9.4,15.2,single_point_vdd_drop_min
min_inverter,input_rise_output_fall,-2.7,-1,36.7,37.7,47.9,3.8,single_point_vdd_drop_min
min_inverter,input_rise_output_fall,7.2,5.5,81.5,76,244.7,3.8,wfm_max_energy_vss
min_inverter,input_rise_output_fall,11.9,18,169.1,151.1,244.7,15.2,single_point_average_vss
min_inverter,input_rise_output_fall,-3.3,-0.4,11.6,12,9.4,0.5,single_point_average_vdd
min_inverter,input_rise_output_fall,-5.8,-1.3,21.2,22.5,47.9,0.5,single_point_vdd_drop_max
min_inverter,input_rise_output_fall,3.8,0.8,21.8,21,9.4,3.8,wfm_min_compression
min_inverter,input_rise_output_fall,-5.3,-1.2,21.3,22.5,47.9,0.5,single_point_average_vdd
min_inverter,input_rise_output_fall,14.9,11.3,87.3,76,244.7,3.8,single_point_vss_bounce_min
min_inverter,input_rise_output_fall,-0.3,-0.1,37.6,37.7,47.9,3.8,wfm_max_energy_vdd
min_inverter,input_rise_output_fall,-2.6,-3.9,147.2,151.1,244.7,15.2,single_point_vdd_drop_min
min_inverter,input_rise_output_fall,18.6,14.1,90.1,76,244.7,3.8,single_point_vss_bounce_max
min_inverter,input_rise_output_fall,10.2,2.3,24.8,22.5,47.9,0.5,wfm_narrow_vss
min_inverter,input_rise_output_fall,-0.3,-0.1,37.6,37.7,47.9,3.8,wfm_narrow_vdd
min_inverter,input_rise_output_fall,20.8,9.4,54.6,45.2,244.7,0.5,single_point_vss_bounce_min
min_inverter,input_rise_output_fall,-3.3,-0.4,11.6,12,9.4,0.5,single_point_vdd_drop_max
min_inverter,input_rise_output_fall,-4.8,-1,20,21,9.4,3.8,single_point_vdd_drop_max
min_inverter,input_rise_output_fall,-4.3,-0.9,20.1,21,9.4,3.8,single_point_average_vdd
min_inverter,input_rise_output_fall,3.7,5.6,156.7,151.1,244.7,15.2,wfm_min_compression
min_inverter,input_rise_output_fall,7.5,0.9,12.9,12,9.4,0.5,wfm_max_energy_vss
min_inverter,input_rise_output_fall,-2.9,-0.6,20.4,21,9.4,3.8,single_point_vdd_drop_min
min_inverter,input_rise_output_fall,0,0,22.5,22.5,47.9,0.5,wfm_narrow_vdd
min_inverter,input_rise_output_fall,4.1,3.2,81,77.8,47.9,15.2,wfm_wide_vss
min_inverter,input_rise_output_fall,7.5,0.9,12.9,12,9.4,0.5,single_point_vss_bounce_min
min_inverter,input_rise_output_fall,7.5,0.9,12.9,12,9.4,0.5,wfm_wide_vss
min_inverter,input_rise_output_fall,6.6,2.5,40.2,37.7,47.9,3.8,wfm_narrow_vss
min_inverter,input_rise_output_fall,0,0,22.5,22.5,47.9,0.5,wfm_wide_vdd
min_inverter,input_rise_output_fall,-4,-1.5,36.2,37.7,47.9,3.8,single_point_average_vdd
min_inverter,input_rise_output_fall,8.7,6.8,84.6,77.8,47.9,15.2,single_point_vss_bounce_max
min_inverter,input_rise_output_fall,3.5,2.7,80.5,77.8,47.9,15.2,wfm_narrow_vss
min_inverter,input_rise_output_fall,-0.8,-0.1,11.9,12,9.4,0.5,wfm_max_energy_vdd
min_inverter,input_rise_output_fall,13.3,6,51.2,45.2,244.7,0.5,wfm_max_energy_vss
min_inverter,input_rise_output_fall,-0.4,-0.2,45,45.2,244.7,0.5,wfm_narrow_vdd
min_inverter,input_rise_output_fall,-4.1,-3.2,74.6,77.8,47.9,15.2,single_point_vdd_drop_max
min_inverter,input_rise_output_fall,-9.3,-4.2,41,45.2,244.7,0.5,single_point_vdd_drop_min
min_inverter,input_rise_output_fall,8.3,6.3,82.3,76,244.7,3.8,wfm_wide_vss
min_inverter,input_rise_output_fall,-0.7,-0.3,44.9,45.2,244.7,0.5,wfm_wide_vdd
min_inverter,input_rise_output_fall,13.3,6,51.2,45.2,244.7,0.5,wfm_narrow_vss
min_inverter,input_rise_output_fall,10.1,3.8,41.5,37.7,47.9,3.8,single_point_average_vss
min_inverter,input_rise_output_fall,3.1,4.7,155.8,151.1,244.7,15.2,wfm_narrow_vss
min_inverter,input_rise_output_fall,-13.9,-6.3,38.9,45.2,244.7,0.5,single_point_average_vdd
min_inverter,input_rise_output_fall,-0.1,-0.1,75.9,76,244.7,3.8,wfm_max_energy_vdd
min_inverter,input_rise_output_fall,-3.7,-1.9,49.5,51.4,9.4,15.2,wfm_max_energy_vdd
min_inverter,input_rise_output_fall,3.3,5,156.1,151.1,244.7,15.2,wfm_max_energy_vss
min_inverter,input_rise_output_fall,13.3,3,25.5,22.5,47.9,0.5,single_point_average_vss
min_inverter,input_rise_output_fall,0,0,151.1,151.1,244.7,15.2,wfm_max_energy_vdd
min_inverter,input_rise_output_fall,-5.1,-3.9,72.1,76,244.7,3.8,single_point_vdd_drop_min
min_inverter,input_rise_output_fall,1.2,0.6,52,51.4,9.4,15.2,wfm_min_compression
min_inverter,input_rise_output_fall,7.2,2.7,40.4,37.7,47.9,3.8,wfm_min_compression
min_inverter,input_rise_output_fall,-0.8,-0.1,11.9,12,9.4,0.5,wfm_narrow_vdd
min_inverter,input_rise_output_fall,-3.6,-2.8,75,77.8,47.9,15.2,single_point_average_vdd
min_inverter,input_rise_output_fall,-0.1,-0.2,150.9,151.1,244.7,15.2,wfm_wide_vdd
min_inverter,input_rise_output_fall,4.9,2.5,53.9,51.4,9.4,15.2,wfm_wide_vss
min_inverter,input_rise_output_fall,3.8,5.7,156.8,151.1,244.7,15.2,wfm_wide_vss
min_inverter,input_rise_output_fall,-4.1,-2.1,49.3,51.4,9.4,15.2,wfm_narrow_vdd
min_inverter,input_rise_output_fall,6.6,2.5,40.2,37.7,47.9,3.8,wfm_max_energy_vss
min_inverter,input_rise_output_fall,-2.4,-0.5,20.5,21,9.4,3.8,wfm_wide_vdd
min_inverter,input_rise_output_fall,-3.6,-0.8,21.7,22.5,47.9,0.5,single_point_vdd_drop_min
min_inverter,input_rise_output_fall,-0.3,-0.1,37.6,37.7,47.9,3.8,wfm_wide_vdd
min_inverter,input_rise_output_fall,-5.4,-2.8,48.6,51.4,9.4,15.2,single_point_vdd_drop_max
min_inverter,input_rise_output_fall,-4.5,-1.7,36,37.7,47.9,3.8,single_point_vdd_drop_max
min_inverter,input_rise_output_fall,7.2,2.7,40.4,37.7,47.9,3.8,wfm_wide_vss
min_inverter,input_rise_output_fall,7.5,0.9,12.9,12,9.4,0.5,wfm_narrow_vss
min_inverter,input_rise_output_fall,9.1,4.1,49.3,45.2,244.7,0.5,wfm_min_compression
min_inverter,input_rise_output_fall,-0.4,-0.3,75.7,76,244.7,3.8,wfm_wide_vdd
min_inverter,input_rise_output_fall,4.5,2.3,53.7,51.4,9.4,15.2,wfm_narrow_vss
min_inverter,input_rise_output_fall,6.8,5.2,81.2,76,244.7,3.8,wfm_min_compression
min_inverter,input_rise_output_fall,-1.7,-0.2,11.8,12,9.4,0.5,single_point_vdd_drop_min
min_inverter,input_rise_output_fall,-0.1,-0.2,150.9,151.1,244.7,15.2,wfm_narrow_vdd
min_inverter,input_rise_output_fall,-2.4,-1.9,75.9,77.8,47.9,15.2,single_point_vdd_drop_min
min_inverter,input_rise_output_fall,7.6,1.6,22.6,21,9.4,3.8,single_point_average_vss
min_inverter,input_rise_output_fall,-8.8,-6.7,69.3,76,244.7,3.8,single_point_vdd_drop_max
min_inverter,input_rise_output_fall,10.9,4.1,41.8,37.7,47.9,3.8,single_point_vss_bounce_max
min_inverter,input_rise_output_fall,-2.4,-0.5,20.5,21,9.4,3.8,wfm_narrow_vdd
min_inverter,input_rise_output_fall,-2.4,-0.5,20.5,21,9.4,3.8,wfm_max_energy_vdd
min_inverter,input_rise_output_fall,11.6,2.6,25.1,22.5,47.9,0.5,single_point_vss_bounce_min
min_inverter,input_rise_output_fall,6.2,1.3,22.3,21,9.4,3.8,single_point_vss_bounce_min
min_inverter,input_rise_output_fall,-1.3,-1,76.8,77.8,47.9,15.2,wfm_max_energy_vdd
min_inverter,input_rise_output_fall,10.3,15.5,166.6,151.1,244.7,15.2,single_point_vss_bounce_min
min_inverter,input_rise_output_fall,-7.8,-5.9,70.1,76,244.7,3.8,single_point_average_vdd
min_inverter,input_rise_output_fall,-0.2,-0.1,45.1,45.2,244.7,0.5,wfm_max_energy_vdd
min_inverter,input_rise_output_fall,10.7,2.4,24.9,22.5,47.9,0.5,wfm_wide_vss
min_inverter,input_rise_output_fall,8.1,6.3,84.1,77.8,47.9,15.2,single_point_average_vss
min_inverter,input_rise_output_fall,-0.8,-0.1,11.9,12,9.4,0.5,wfm_wide_vdd
min_inverter,input_rise_output_fall,9.2,1.1,13.1,12,9.4,0.5,single_point_vss_bounce_max
min_inverter,input_rise_output_fall,-15.7,-7.1,38.1,45.2,244.7,0.5,single_point_vdd_drop_max
min_inverter,input_rise_output_fall,14.8,6.7,51.9,45.2,244.7,0.5,wfm_wide_vss
min_inverter,input_rise_output_fall,6.2,1.3,22.3,21,9.4,3.8,wfm_wide_vss
min_inverter,input_rise_output_fall,7.1,5.4,81.4,76,244.7,3.8,wfm_narrow_vss
min_inverter,input_rise_output_fall,-0.3,-0.2,75.8,76,244.7,3.8,wfm_narrow_vdd
min_inverter,input_rise_output_fall,24.1,10.9,56.1,45.2,244.7,0.5,single_point_average_vss
multi_bit_flipflop,input_rise_output_fall,2.8,1.6,57.8,56.2,9.4,6.8,wfm_narrow_vss
multi_bit_flipflop,input_rise_output_fall,1.4,1.8,130.6,128.8,244.7,27.3,wfm_narrow_vdd
multi_bit_flipflop,input_rise_output_fall,1.4,0.9,64.4,63.5,47.9,0.9,wfm_max_energy_vdd
multi_bit_flipflop,input_rise_output_fall,1.8,1.7,97.7,96,47.9,27.3,wfm_max_energy_vdd
multi_bit_flipflop,input_rise_output_fall,0.9,0.9,104.8,103.9,244.7,6.8,wfm_max_energy_vdd
multi_bit_flipflop,input_rise_output_fall,0,0,71.2,71.2,47.9,6.8,single_point_vdd_drop_min
multi_bit_flipflop,input_rise_output_fall,7.3,7,103,96,47.9,27.3,single_point_vss_bounce_max
multi_bit_flipflop,input_rise_output_fall,2.8,2.7,98.7,96,47.9,27.3,wfm_max_energy_vss
multi_bit_flipflop,input_rise_output_fall,0.7,0.4,56.6,56.2,9.4,6.8,single_point_vdd_drop_min
multi_bit_flipflop,input_rise_output_fall,6.2,6,102.3,96.3,244.7,0.9,wfm_wide_vss
multi_bit_flipflop,input_rise_output_fall,1.6,0.9,57.1,56.2,9.4,6.8,wfm_wide_vdd
multi_bit_flipflop,input_rise_output_fall,3.4,2.4,73.6,71.2,47.9,6.8,wfm_max_energy_vss
multi_bit_flipflop,input_rise_output_fall,1.4,1,72.2,71.2,47.9,6.8,wfm_narrow_vdd
multi_bit_flipflop,input_rise_output_fall,5.8,2.8,51.3,48.5,9.4,0.9,wfm_min_compression
multi_bit_flipflop,input_rise_output_fall,5.4,5.2,101.5,96.3,244.7,0.9,wfm_narrow_vss
multi_bit_flipflop,input_rise_output_fall,-2.9,-3.7,125.1,128.8,244.7,27.3,single_point_average_vdd
multi_bit_flipflop,input_rise_output_fall,1.4,0.8,57,56.2,9.4,6.8,single_point_vdd_drop_max
multi_bit_flipflop,input_rise_output_fall,5.3,3,59.2,56.2,9.4,6.8,single_point_vss_bounce_max
multi_bit_flipflop,input_rise_output_fall,3.8,2.4,65.9,63.5,47.9,0.9,wfm_narrow_vss
multi_bit_flipflop,input_rise_output_fall,-4.3,-4.5,99.4,103.9,244.7,6.8,single_point_vdd_drop_max
multi_bit_flipflop,input_rise_output_fall,0.4,0.4,96.4,96,47.9,27.3,single_point_average_vdd
multi_bit_flipflop,input_rise_output_fall,4.7,2.3,50.8,48.5,9.4,0.9,single_point_average_vss
multi_bit_flipflop,input_rise_output_fall,2.1,2,98,96,47.9,27.3,wfm_narrow_vdd
multi_bit_flipflop,input_rise_output_fall,0.8,0.8,97.1,96.3,244.7,0.9,wfm_max_energy_vdd
multi_bit_flipflop,input_rise_output_fall,6.3,4.5,75.7,71.2,47.9,6.8,single_point_average_vss
multi_bit_flipflop,input_rise_output_fall,12,12.5,116.4,103.9,244.7,6.8,single_point_average_vss
multi_bit_flipflop,input_rise_output_fall,1.9,0.9,49.4,48.5,9.4,0.9,wfm_max_energy_vdd
multi_bit_flipflop,input_rise_output_fall,5.8,5.6,101.6,96,47.9,27.3,single_point_vss_bounce_min
multi_bit_flipflop,input_rise_output_fall,-1.9,-2.5,126.3,128.8,244.7,27.3,single_point_vdd_drop_min
multi_bit_flipflop,input_rise_output_fall,1.6,0.8,49.3,48.5,9.4,0.9,single_point_vdd_drop_max
multi_bit_flipflop,input_rise_output_fall,6.3,5.1,86.1,81,9.4,27.3,single_point_vss_bounce_max
multi_bit_flipflop,input_rise_output_fall,1.3,0.9,72.1,71.2,47.9,6.8,wfm_max_energy_vdd
multi_bit_flipflop,input_rise_output_fall,2,1.6,82.6,81,9.4,27.3,wfm_wide_vdd
multi_bit_flipflop,input_rise_output_fall,-2.5,-2.6,101.3,103.9,244.7,6.8,single_point_vdd_drop_min
multi_bit_flipflop,input_rise_output_fall,1.5,1.2,82.2,81,9.4,27.3,single_point_vdd_drop_max
multi_bit_flipflop,input_rise_output_fall,1.6,0.9,57.1,56.2,9.4,6.8,wfm_max_energy_vdd
multi_bit_flipflop,input_rise_output_fall,11.1,14.3,143.1,128.8,244.7,27.3,single_point_average_vss
multi_bit_flipflop,input_rise_output_fall,5.1,4.9,100.9,96,47.9,27.3,wfm_min_compression
multi_bit_flipflop,input_rise_output_fall,1.3,1.7,130.5,128.8,244.7,27.3,wfm_max_energy_vdd
multi_bit_flipflop,input_rise_output_fall,2.1,1,49.5,48.5,9.4,0.9,wfm_narrow_vdd
multi_bit_flipflop,input_rise_output_fall,2,1.6,82.6,81,9.4,27.3,wfm_max_energy_vdd
multi_bit_flipflop,input_rise_output_fall,1.2,1.5,130.3,128.8,244.7,27.3,wfm_wide_vdd
multi_bit_flipflop,input_rise_output_fall,2.8,2.7,98.7,96,47.9,27.3,wfm_narrow_vss
multi_bit_flipflop,input_rise_output_fall,6.9,4.9,76.1,71.2,47.9,6.8,single_point_vss_bounce_max
multi_bit_flipflop,input_rise_output_fall,0.9,0.7,81.7,81,9.4,27.3,single_point_vdd_drop_min
multi_bit_flipflop,input_rise_output_fall,6.9,4.4,67.9,63.5,47.9,0.9,single_point_vss_bounce_max
multi_bit_flipflop,input_rise_output_fall,-2.8,-2.7,93.6,96.3,244.7,0.9,single_point_vdd_drop_min
multi_bit_flipflop,input_rise_output_fall,2.6,2.1,83.1,81,9.4,27.3,wfm_narrow_vss
multi_bit_flipflop,input_rise_output_fall,4.2,5.4,134.2,128.8,244.7,27.3,wfm_narrow_vss
multi_bit_flipflop,input_rise_output_fall,1.8,1.7,97.7,96,47.9,27.3,wfm_wide_vdd
multi_bit_flipflop,input_rise_output_fall,0,0,63.5,63.5,47.9,0.9,single_point_vdd_drop_min
multi_bit_flipflop,input_rise_output_fall,13.3,12.8,109.1,96.3,244.7,0.9,single_point_vss_bounce_max
multi_bit_flipflop,input_rise_output_fall,3.8,2.4,65.9,63.5,47.9,0.9,wfm_max_energy_vss
multi_bit_flipflop,input_rise_output_fall,12.4,11.9,108.2,96.3,244.7,0.9,single_point_average_vss
multi_bit_flipflop,input_rise_output_fall,1.2,0.7,56.9,56.2,9.4,6.8,single_point_average_vdd
multi_bit_flipflop,input_rise_output_fall,3.4,2.4,73.6,71.2,47.9,6.8,wfm_narrow_vss
multi_bit_flipflop,input_rise_output_fall,0.2,0.1,63.6,63.5,47.9,0.9,single_point_vdd_drop_max
multi_bit_flipflop,input_rise_output_fall,5.3,3,59.2,56.2,9.4,6.8,wfm_min_compression
multi_bit_flipflop,input_rise_output_fall,1.2,1,82,81,9.4,27.3,single_point_average_vdd
multi_bit_flipflop,input_rise_output_fall,0.5,0.5,96.5,96,47.9,27.3,single_point_vdd_drop_max
multi_bit_flipflop,input_rise_output_fall,5.2,5.4,109.3,103.9,244.7,6.8,wfm_max_energy_vss
